,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,spans,rep,Rep Out
1880,603118653429649408,1,0,1,0,0,1,0,"se i sindacati vogliono la trasparenza in tutto , inizino loro ad essere trasparenti e a pubblicare compensi, immobili, ricavi, ecc...","['se i sindacati vogliono la trasparenza in tutto , inizino loro ad essere trasparenti e a pubblicare compensi, immobili, ricavi, ecc...']",['prescrizione'],"tensor([[-1.2215, -0.4733, -0.0694,  0.3865, -0.6513,  0.4047,  0.1076,  0.7579,
         -0.5173,  0.2877, -0.3335, -0.4898, -1.1337,  0.7084, -1.6759, -0.3342,
         -0.3181, -1.3757, -1.2746,  4.2315,  1.0089,  2.4321, -1.2077]])"
1881,603151663927529472,1,0,0,0,0,0,0,A tutti i miei cari followers.... http://t.co/ZeTy19swZp,['A tutti i miei cari followers.... http://t.co/ZeTy19swZp'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1882,603567722413203456,1,0,0,0,0,0,0,di questo passo mi metto di nuovo a fare acacia,['di questo passo mi metto di nuovo a fare acacia'],['dichiarazione di intenti'],"tensor([[-1.7544, -1.2179,  0.8060,  0.8068, -0.6325,  0.3526,  0.0129,  1.0942,
         -0.5239,  0.6876,  0.4189, -0.4552, -1.9623,  1.4943, -0.8427, -1.1389,
         -0.7168, -1.5173, -1.5951,  3.0756,  1.4899,  2.5305, -1.1655]])"
1883,603606942095941632,1,0,1,1,0,0,0,Ma che  Lega e PD o forza Italia!  Qui cé in un comune il partito du PILU  che mette d'accordo tutti! #qualunquemente http://t.co/HpOUUR10YF,"[""Ma che  Lega e PD o forza Italia!  Qui cé in un comune il partito du PILU  che mette d'accordo tutti! #qualunquemente http://t.co/HpOUUR10YF""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1884,604250752664604672,1,1,0,0,1,0,0,@PatriziaRametta intensa bellezza . Grazie! 🌹,['@PatriziaRametta intensa bellezza . Grazie! 🌹'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1885,604679615945318400,0,0,0,0,0,0,0,"Lignano Sabbiadoro ( Udine). Contrastare l'abusivismo commerciale e la contraffazione. Con questo intento, anche... http://t.co/iHUKrwPzwl","[""Lignano Sabbiadoro ( Udine). Contrastare l'abusivismo commerciale e la contraffazione. Con questo intento, anche..."", ' http://t.co/iHUKrwPzwl']","['dichiarazione di intenti', 'ridimensionamento']","tensor([[-1.4799, -0.8824,  0.4449,  1.0803, -0.7014, -0.0257, -0.5519,  1.3371,
         -0.3648,  0.4824,  0.3470, -0.0555, -1.8098,  1.4175, -0.4650, -1.4603,
         -0.7291, -1.5094, -1.7950,  2.2355,  1.5960,  3.0497, -1.2560]])"
1886,604748990568103937,1,1,0,0,1,0,0,@MarroneEmma amore miooo quanto sei forte! ❤️ mi hai fatto ridere tantissimo! Sei la migliore giuro! Ti amo cu tuttu lu core!✨🙈💕,['@MarroneEmma amore miooo quanto sei forte! ❤️ mi hai fatto ridere tantissimo! Sei la migliore giuro! Ti amo cu tuttu lu core!✨🙈💕'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1887,604917747642998784,1,1,0,0,1,0,0,Un bel Selfie prima della partita con Lorenzo dimenano,['Un bel Selfie prima della partita con Lorenzo dimenano'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1888,605333198726414336,1,0,0,0,0,0,0,Esattamente quel che penso io. Grazie al @napolista  https://t.co/x4QBnuDUpr,['Esattamente quel che penso io. Grazie al @napolista  https://t.co/x4QBnuDUpr'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1889,605512834697580545,1,1,0,0,1,0,0,Però tutto sommato è un ragazzo stra carino e dolce😕 forse finalmente è la volta che riesco a voltare pagina..,['Però tutto sommato è un ragazzo stra carino e dolce😕 forse finalmente è la volta che riesco a voltare pagina..'],['opinione'],"tensor([[-1.0046, -1.1265, -0.0648,  0.3651, -0.2644,  0.4968, -0.1840,  0.7680,
         -0.6719,  0.2530, -0.2050, -0.5719, -1.1779,  0.6709, -1.5012,  0.2364,
         -0.9246, -1.6350, -0.8543,  4.2862,  0.4354,  2.4634, -0.7923]])"
1890,606078101420933120,0,0,0,0,0,0,0,"Arco di Constantino @ Roma, Italia https://t.co/7uFFSzD1fJ http://t.co/DEShd564gd","['Arco di Constantino @ Roma, Italia https://t.co/7uFFSzD1fJ http://t.co/DEShd564gd']",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
1891,606097616473059328,1,1,0,0,1,0,0,Ciao amore. Mi segui?Mi renderesti felicissima. Ti amo✨@jaser182 x27,['Ciao amore. Mi segui?Mi renderesti felicissima. Ti amo✨@jaser182 x27'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1892,614321846264197120,1,1,0,0,1,0,0,@Shyerrie dopo aver elencato tutti i pregi di the flash per due giorni ahahahahah,['@Shyerrie dopo aver elencato tutti i pregi di the flash per due giorni ahahahahah'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1893,614455888393453568,1,0,0,0,0,0,0,#rt seguimi e ti seguo se anche tu hai un iPhone. xD,['#rt seguimi e ti seguo se anche tu hai un iPhone. xD'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1894,614688329750192128,0,0,0,0,0,0,0,"Usa, storica sentenza Corte Suprema: nozze gay legali in tutto il paese. http://t.co/JoqZWlf9s4","['Usa, storica sentenza Corte Suprema: nozze gay legali in tutto il paese. http://t.co/JoqZWlf9s4']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
1895,614845333542207488,0,0,0,0,0,0,0,Vi consiglio di leggere questo articolo.  http://t.co/YieAz3ehKu,['Vi consiglio di leggere questo articolo.  http://t.co/YieAz3ehKu'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1896,615443853563305984,1,1,0,1,0,1,0,"Ieri a Sempione Vlada mi ha gridato ""STOP!!!!"" e io come una cogliona ho iniziato a cantare ""Freeze"" dei Block B.Kpop cosa mi hai fatto.","['Ieri a Sempione Vlada mi ha gridato ""STOP!!!!"" e io come una cogliona ho iniziato a cantare ""Freeze"" dei Block B.Kpop cosa mi hai fatto.']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1897,615553699104960512,0,0,0,0,0,0,0,"Vuoi trascorrere una serata elegante e raffinata in compagnia, abbandonandoti ai piaceri della buona cucina... http://t.co/fxOaUoBTdv","['Vuoi trascorrere una serata elegante e raffinata in compagnia, abbandonandoti ai piaceri della buona cucina... http://t.co/fxOaUoBTdv']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1898,615784427071762432,1,0,1,0,0,1,0,@LoScimmietto @Agenzia_Ansa  tu sei appassionato di  calcio  visto che scrivi di quello è nn ti critico anche se per me è  una cagata. Rispe,['@LoScimmietto @Agenzia_Ansa  tu sei appassionato di  calcio  visto che scrivi di quello è nn ti critico anche se per me è  una cagata. Rispe'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1899,615857483278602240,1,0,0,0,0,0,0,"#Paritàsessi non è sfoggiare ascelle pelose o #pisciare in un imbuto per farlo in piedi, ma essere libere di fare, insieme, carriera e figli","['#Paritàsessi non è sfoggiare ascelle pelose o #pisciare in un imbuto per farlo in piedi, ma essere libere di fare, insieme, carriera e figli']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
1900,615966355800653824,1,0,0,0,0,0,0,"Già quanto e vero sto link,.. http://t.co/syyfQMSXuW","['Già quanto e vero sto link,.. http://t.co/syyfQMSXuW']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1901,616535334797639680,0,0,0,0,0,0,0,sto aspettando mamma fuori scuola ✨✨ http://t.co/Nz7cpRjPjL,['sto aspettando mamma fuori scuola ✨✨ http://t.co/Nz7cpRjPjL'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1902,616588068435439616,1,1,0,0,1,0,0,@jodlivo96 Dream Catcher❤ https://t.co/so57TWGOzg se vuoi condividi il video ❤ grazie 😊,['@jodlivo96 Dream Catcher❤ https://t.co/so57TWGOzg se vuoi condividi il video ❤ grazie 😊'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1903,616933117350309888,0,0,0,0,0,0,0,@Matt_GGWP fallo grazie#Zeeroinmutande,['@Matt_GGWP fallo grazie#Zeeroinmutande'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1904,617925482483482625,0,0,0,0,0,0,0,"""Friuli Venezia Giulia, contributi per l'efficientamento energetico della prima casa"" http://t.co/OARm9KdMX2 #energia #feedly","['""Friuli Venezia Giulia, contributi per l\'efficientamento energetico della prima casa"" http://t.co/OARm9KdMX2 #energia #feedly']",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
1905,618163286689906690,1,0,0,0,0,0,0,"Gli anni passano e Azzurra man mano aumenta le difficoltà delle attrazioni. Mi è toccata anche Atlantide, per... http://t.co/shIcKmkWAu","['Gli anni passano e Azzurra man mano aumenta le difficoltà delle attrazioni.', ' Mi è toccata anche Atlantide, per... http://t.co/shIcKmkWAu']","['causa', 'non risposta']","tensor([[-1.3145,  0.9048, -0.0172,  1.5616, -0.5061,  0.3844, -1.0646,  0.6143,
         -1.5413,  0.2551, -0.0149,  0.6903, -0.8960,  0.8106, -0.8582, -1.0547,
         -1.5115, -1.6993, -2.5410,  2.4261,  1.0772,  2.7113, -0.5929]])"
1906,618425633811628032,1,0,1,0,0,1,0,"@Benji_Mascolo amore non stare male,ti porterai dietro tutti i bei momenti passati con ILE...😔❤️","['@Benji_Mascolo amore non stare male,ti porterai dietro tutti i bei momenti passati con ILE...😔❤']",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1907,618786255803957250,1,0,1,0,0,1,0,La Mafia ufficialmente confermata nel comune di Roma... http://t.co/cRzkfJcjBn,['La Mafia ufficialmente confermata nel comune di Roma... http://t.co/cRzkfJcjBn'],['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
1908,619215260717850624,1,1,1,0,1,1,0,"La distanza e' il vero nemico degli innamorati, ma è anche la cosa che più delle altre ci fa capire quanto amiamo http://t.co/jbPxV135wz","[""La distanza e' il vero nemico degli innamorati, ma è anche la cosa che più delle altre ci fa capire quanto amiamo"", ' http://t.co/jbPxV135wz']","['contrapposizione', 'ridimensionamento']","tensor([[-1.4807, -0.2893,  0.4907,  1.5010, -0.5072, -0.0298, -1.0289,  0.6310,
         -0.9635,  0.4354,  0.8914,  0.2801, -1.2634,  1.3328, -0.1145, -1.5567,
         -1.3394, -1.9285, -2.0973,  1.8849,  1.3579,  2.6729, -0.7871]])"
1909,619255317247848448,0,0,0,0,0,0,0,"Roma, ascensore bloccato in metrò: nel trasbordo bimbo cade e ... - TGCOM http://t.co/Np8QBdKo2p","['Roma, ascensore bloccato in metrò: nel trasbordo bimbo cade e ... - TGCOM http://t.co/Np8QBdKo2p']",['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
1910,619307835747385344,0,0,0,0,0,0,0,"1 Doppia in affitto, a ragazzi e ragazze [Flickr] - alexeidos posted a photo: via Annunci Gromia per Milano ift.tt... http://t.co/gC7M9btnoc","['1 Doppia in affitto, a ragazzi e ragazze [Flickr] - alexeidos posted a photo: via Annunci Gromia per Milano ift.tt... http://t.co/gC7M9btnoc']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1911,619467355501035520,0,0,0,0,0,0,0,Quando i pedali della #bici sono ‘#smart’ http://t.co/AyIDexCQMa,['Quando i pedali della #bici sono ‘#smart’ http://t.co/AyIDexCQMa'],['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
1912,619595802009300992,1,0,0,0,0,0,0,@TheExtremista vuoto. Ma anche questi sono dettagli ;-)@ricpuglisi,['@TheExtremista vuoto. Ma anche questi sono dettagli ;-)@ricpuglisi'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1913,619666945638551552,1,1,0,0,1,0,0,"Ordini solo quello che ti serve e quando preferisci, senza scadenze e senza dover fare scorte di magazzino!... http://t.co/ft4iQ5ZwN5","['Ordini solo quello che ti serve e quando preferisci, senza scadenze e senza dover fare scorte di magazzino!...', ' http://t.co/ft4iQ5ZwN5']","['prescrizione', 'ridimensionamento']","tensor([[-1.1900, -0.4762, -0.0705,  0.6358, -0.7409,  0.3932, -0.5422,  1.1931,
         -0.7764,  0.2507, -0.1068, -0.2590, -1.1921,  0.7830, -1.2046, -0.5137,
         -0.6042, -1.3661, -1.5964,  3.8403,  1.4140,  2.4647, -1.1002]])"
1914,619785384449474560,1,0,0,0,0,0,0,.@matteograndi @giancalex Diciamo che con moneta nostra il debito non sarebbe un problema (grazie Prodi).,['.@matteograndi @giancalex Diciamo che con moneta nostra il debito non sarebbe un problema (grazie Prodi).'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1915,619831973163474945,1,1,0,0,1,0,0,@GiusyMaffi grazie cara altrettanto a te e tutti @MTrentini @BiscioneA @ggl68 @rem64 @alex70guzzi @ronaldinha71 @marco7315 @Tot89Tore,['@GiusyMaffi grazie cara altrettanto a te e tutti @MTrentini @BiscioneA @ggl68 @rem64 @alex70guzzi @ronaldinha71 @marco7315 @Tot89Tore'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1916,620344943475863552,1,1,0,1,0,0,0,"""Su una scala da 1 a 10 quanto sei pigro?""""Dipende...è una scala mobile?""","['""Su una scala da 1 a 10 quanto sei pigro?""""Dipende...è una scala mobile?""']",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
1917,621660450749554688,1,0,0,0,0,0,0,Ancora non realizzo che tra una settimana saranno 5 anni.  #GrowingUpADirectioner,['Ancora non realizzo che tra una settimana saranno 5 anni.  #GrowingUpADirectioner'],['previsione'],"tensor([[-0.8173, -0.8612, -0.1672,  1.1911, -0.2972,  0.1734, -0.5881,  1.2618,
         -0.7316,  0.1103, -0.2382, -0.3652, -1.4430,  0.8136, -1.7604, -0.4757,
         -1.0020, -1.3698, -1.3212,  3.4610,  0.5684,  3.6701, -0.9657]])"
1918,621951828469620736,0,0,0,0,0,0,0,Ho aggiunto un video a una playlist di @YouTube: http://t.co/jEn63ffUcv IL FATTO DEL 17 LUGLIO,['Ho aggiunto un video a una playlist di @YouTube: http://t.co/jEn63ffUcv IL FATTO DEL 17 LUGLIO'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1919,622334428442947584,1,1,0,0,1,0,0,@fedefederossi la vita è tutta d'un fiato😍 http://t.co/GxBtuY0NjI,"[""@fedefederossi la vita è tutta d'un fiato😍 http://t.co/GxBtuY0NjI""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1920,622350912456146944,1,1,0,0,1,0,0,"😋💬  ..ok  ,  spesa  fatta  e  tutto  al  loro  posto😃💬  ..non  cerco  musica , mi  sto  con  voi  ,  così  aspissiamo  di  più  :]","['😋💬  ..ok  ,  spesa  fatta  e  tutto  al  loro  posto😃💬  ..non  cerco  musica , mi  sto  con  voi  ,  così  aspissiamo  di  più  :]']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
1921,622541576682774528,1,1,0,0,1,0,0,@clarialonso_ que buenooo italia te ama e siamo felici che ti piace l'italia ♥♥♡ te quierooo,"[""@clarialonso_ que buenooo italia te ama e siamo felici che ti piace l'italia ♥♥♡ te quierooo""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
