,Unnamed: 0,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,Stralci_predetti,Repertori_predetti,Rep Out
1830,1830,603606942095941632,1,0,1,1,0,0,0,Ma che  Lega e PD o forza Italia!  Qui cé in un comune il partito du PILU  che mette d'accordo tutti! #qualunquemente http://t.co/HpOUUR10YF,"[""Ma che  Lega e PD o forza Italia!  Qui cé in un comune il partito du PILU  che mette d'accordo tutti! #qualunquemente http://t.co/HpOUUR10YF""]",['non risposta'],"tensor([[-1.5155, -0.9816,  3.2167, -0.3688, -0.6102,  1.2798, -0.1128, -0.0688,
         -0.6652,  1.4859,  1.4794, -0.3655, -1.8724,  3.7195,  0.4643, -1.1819,
         -2.2406, -1.2882, -1.4743, -0.4199,  0.4484,  0.1386, -0.4246]])"
1831,1831,604250752664604672,1,1,0,0,1,0,0,@PatriziaRametta intensa bellezza . Grazie! 🌹,['@PatriziaRametta intensa bellezza . Grazie! 🌹'],['giudizio'],"tensor([[-1.3907, -0.5187,  2.7418,  0.3356, -0.1218, -0.3384, -0.9228,  0.4357,
         -1.3434,  1.2518,  3.2389, -0.5964, -1.4132,  3.2119,  0.6530, -1.1146,
         -1.9592, -1.2973, -1.2147, -0.5522,  0.7583, -0.2560, -0.0481]])"
1832,1832,604679615945318400,0,0,0,0,0,0,0,"Lignano Sabbiadoro ( Udine). Contrastare l'abusivismo commerciale e la contraffazione. Con questo intento, anche. http://t.co/iHUKrwPzwl","[""Lignano Sabbiadoro ( Udine). Contrastare l'abusivismo commerciale e la contraffazione. Con questo intento, anche."", ' http://t.co/iHUKrwPzwl']","['specificazione', 'ridimensionamento']","tensor([[-1.1881, -0.6549, -0.1480,  0.1912,  1.3963, -0.3869, -1.9358,  2.4640,
          0.1218, -0.4385, -0.1118, -0.7005, -0.8723,  0.6286, -0.4857, -0.2678,
         -1.2788, -1.7906,  0.5228,  1.0362,  1.3082,  2.8449,  0.2845]])"
1833,1833,604748990568103937,1,1,0,0,1,0,0,@MarroneEmma amore miooo quanto sei forte! ❤️ mi hai fatto ridere tantissimo! Sei la migliore giuro! Ti amo cu tuttu lu core!✨🙈💕,['@MarroneEmma amore miooo quanto sei forte! ❤️ mi hai fatto ridere tantissimo! Sei la migliore giuro! Ti amo cu tuttu lu core!✨🙈💕'],['non risposta'],"tensor([[-1.3282, -0.9543,  3.5768, -0.2063, -0.6996,  0.1998, -0.1860, -0.1989,
         -0.5372,  1.6901,  2.5857, -0.7767, -1.6296,  3.7211,  0.5173, -1.0755,
         -1.6867, -1.0638, -1.3658, -0.5931,  0.6693, -0.8704, -0.5988]])"
1834,1834,604917747642998784,1,1,0,0,1,0,0,Un bel Selfie prima della partita con Lorenzo dimenano,['Un bel Selfie prima della partita con Lorenzo dimenano'],['non risposta'],"tensor([[-1.5595, -1.1035,  2.9013,  1.1361, -0.8512,  0.2522, -1.0387,  1.0087,
         -0.9786,  1.3006,  2.3674, -0.1717, -1.9102,  3.0210,  0.5845, -1.2378,
         -1.4304, -1.3949, -1.1902, -0.6433,  0.8719,  0.4155, -0.3326]])"
1835,1835,605333198726414336,1,0,0,0,0,0,0,Esattamente quel che penso io. Grazie al @napolista  https://t.co/x4QBnuDUpr,['Esattamente quel che penso io. Grazie al @napolista  https://t.co/x4QBnuDUpr'],['conferma'],"tensor([[-1.3265, -0.9052,  2.1762,  2.3395, -0.2855, -0.9532, -0.8087,  0.7073,
         -0.4189,  0.5147,  0.9668, -0.2785, -1.4489,  1.3015,  1.3509, -0.7812,
         -1.9315, -1.9650, -1.5105, -0.5544,  1.2827,  1.8833,  0.3072]])"
1836,1836,605512834697580545,1,1,0,0,1,0,0,Però tutto sommato è un ragazzo stra carino e dolce😕 forse finalmente è la volta che riesco a voltare pagina.,['Però tutto sommato è un ragazzo stra carino e dolce😕 forse finalmente è la volta che riesco a voltare pagina.'],['possibilità'],"tensor([[-0.2702, -1.7144,  1.8753,  0.4064, -0.4633,  0.9447, -1.4574, -0.4965,
         -0.4613,  0.1783,  0.8450, -0.9975, -0.7652,  1.1576,  1.5710,  2.1247,
         -2.2961, -0.9161, -1.0381,  1.0122, -0.2480, -0.6559,  0.5491]])"
1837,1837,606078101420933120,0,0,0,0,0,0,0,"Arco di Constantino @ Roma, Italia https://t.co/7uFFSzD1fJ http://t.co/DEShd564gd","['Arco di Constantino @ Roma, Italia https://t.co/7uFFSzD1fJ http://t.co/DEShd564gd']",['descrizione'],"tensor([[-1.2733, -0.6571,  1.5178,  0.1296,  0.2449, -0.3907, -0.6058,  2.5554,
         -0.4495,  0.7585, -0.1136, -0.6391, -1.7770,  2.0380, -0.6946, -0.2222,
         -0.9722, -1.2930, -0.9803,  1.8134,  1.7587,  2.4604, -1.0481]])"
1838,1838,606097616473059328,1,1,0,0,1,0,0,Ciao amore. Mi segui?Mi renderesti felicissima. Ti amo✨@jaser182 x27,['Ciao amore. Mi segui?Mi renderesti felicissima. Ti amo✨@jaser182 x27'],['commento'],"tensor([[-0.5983, -1.2104,  3.4548, -0.8311, -0.7281, -0.0642,  1.4109, -0.2498,
         -0.0848,  1.8376,  1.2873, -1.3025, -1.6205,  2.9473, -0.0709,  0.9777,
         -1.5618, -0.2924, -1.0495, -0.6568,  0.4426, -1.1528, -0.7103]])"
1839,1839,614321846264197120,1,1,0,0,1,0,0,@Shyerrie dopo aver elencato tutti i pregi di the flash per due giorni ahahahahah,['@Shyerrie dopo aver elencato tutti i pregi di the flash per due giorni ahahahahah'],['commento'],"tensor([[-1.6883,  0.2048,  2.5479,  1.3821, -0.3829, -0.4729, -0.9121,  0.1874,
         -0.9865,  1.2531,  1.4253,  0.2646, -1.5960,  2.2410, -0.1167, -0.9534,
         -2.0382, -1.4611, -1.4386,  0.8729,  0.5421,  1.0363, -0.5789]])"
1840,1840,614455888393453568,1,0,0,0,0,0,0,#rt seguimi e ti seguo se anche tu hai un iPhone. xD,['#rt seguimi e ti seguo se anche tu hai un iPhone. xD'],['commento'],"tensor([[-2.0109, -1.7020,  2.8558, -0.0970, -0.2087,  0.0867, -0.0154,  0.9345,
         -0.3878,  1.7278,  0.8286, -0.8115, -1.6649,  2.3973, -0.2207,  0.1054,
         -0.2686, -1.7385, -0.3073,  0.6835,  0.7936,  0.1923, -0.2054]])"
1841,1841,614688329750192128,0,0,0,0,0,0,0,"Usa, storica sentenza Corte Suprema: nozze gay legali in tutto il paese. http://t.co/JoqZWlf9s4","['Usa, storica sentenza Corte Suprema: nozze gay legali in tutto il paese. http://t.co/JoqZWlf9s4']",['sancire'],"tensor([[-1.7751, -0.6318,  1.2220,  0.5759,  0.4675,  0.2607,  0.0255,  2.3049,
         -1.1770,  1.4579,  0.2275, -0.3411, -1.7274,  1.3285, -0.2610, -1.1556,
         -1.0929, -1.9136, -2.2798,  2.1040,  3.0453,  1.2447, -0.3830]])"
1842,1842,614845333542207488,0,0,0,0,0,0,0,Vi consiglio di leggere questo articolo.  http://t.co/YieAz3ehKu,['Vi consiglio di leggere questo articolo.  http://t.co/YieAz3ehKu'],['proposta'],"tensor([[-1.3878, -1.9251,  0.8611, -0.4747,  0.0674, -0.8401, -0.5154,  0.4933,
          1.9502,  0.0507, -0.0084, -1.0530, -2.2459,  1.1834,  1.3246,  0.6019,
          0.2225, -1.4238,  2.6631,  0.1410,  0.0714, -0.2998,  0.4897]])"
1843,1843,615443853563305984,1,1,0,1,0,1,0,"Ieri a Sempione Vlada mi ha gridato \STOP!\"" e io come una cogliona ho iniziato a cantare \""Freeze\"" dei Block B.Kpop cosa mi hai fatto.""","['Ieri a Sempione Vlada mi ha gridato \\STOP!\\"" e io come una cogliona ho iniziato a cantare \\""Freeze\\"" dei Block B.Kpop cosa mi hai fatto.""']",['commento'],"tensor([[-1.5929,  0.1364,  3.1225,  0.5452, -0.1926, -0.2066,  0.3116,  0.9521,
         -1.0897,  1.1213,  1.7328,  0.0969, -1.4643,  2.9437,  0.6062, -1.6961,
         -2.1918, -1.9497, -2.0512, -0.7686,  1.1393, -0.0955, -0.3001]])"
1844,1844,615553699104960512,0,0,0,0,0,0,0,"Vuoi trascorrere una serata elegante e raffinata in compagnia, abbandonandoti ai piaceri della buona cucina. http://t.co/fxOaUoBTdv","['Vuoi trascorrere una serata elegante e raffinata in compagnia, abbandonandoti ai piaceri della buona cucina. http://t.co/fxOaUoBTdv']",['proposta'],"tensor([[-0.7289, -1.4616,  1.7318, -0.5466, -0.4598, -0.7131, -0.7483,  0.2868,
          0.9075,  0.3212,  0.9739, -1.3099, -1.9279,  1.9987, -0.5378,  0.5393,
          0.1940, -0.7290,  2.9382, -0.3308, -1.2793,  0.7571, -0.5065]])"
1845,1845,615784427071762432,1,0,1,0,0,1,0,@LoScimmietto @Agenzia_Ansa  tu sei appassionato di  calcio  visto che scrivi di quello è nn ti critico anche se per me è  una cagata. Rispe,['@LoScimmietto @Agenzia_Ansa  tu sei appassionato di  calcio  visto che scrivi di quello è nn ti critico anche se per me è  una cagata. Rispe'],['commento'],"tensor([[-2.2561, -1.6101,  3.2267, -0.3268, -0.2097,  0.9062,  0.3536,  0.1060,
         -0.4049,  1.5193,  1.6967, -0.6544, -2.2175,  3.0405,  0.9794, -1.1368,
         -0.9817, -2.5310, -0.6045,  0.6361,  1.1056, -0.8856,  0.0616]])"
1846,1846,615857483278602240,1,0,0,0,0,0,0,"#Paritàsessi non è sfoggiare ascelle pelose o #pisciare in un imbuto per farlo in piedi, ma essere libere di fare, insieme, carriera e figli","['#Paritàsessi non è sfoggiare ascelle pelose o #pisciare in un imbuto per farlo in piedi, ma essere libere di fare, insieme, carriera e figli']",['contrapposizione'],"tensor([[-0.9662, -1.1476, -0.0369, -0.4202, -0.4655,  2.4306, -0.5665, -1.0381,
          0.1782, -0.2026, -0.0154,  0.1238, -1.9377,  0.5488,  0.5864, -0.8908,
          1.9437, -1.2482,  1.0550,  0.5019,  0.6786,  0.9674, -0.1150]])"
1847,1847,615966355800653824,1,0,0,0,0,0,0,"Già quanto e vero sto link,. http://t.co/syyfQMSXuW","['Già quanto e vero sto link,. http://t.co/syyfQMSXuW']",['commento'],"tensor([[-1.6554, -1.1633,  2.4694,  1.3376, -0.3560,  0.3069, -0.4353,  0.7758,
         -1.0240,  1.5234,  0.7353, -0.3912, -1.6913,  2.3668,  0.1297, -0.7255,
         -2.1002, -1.8798, -2.1566,  1.5271,  2.1743,  0.3631, -0.0297]])"
1848,1848,616535334797639680,0,0,0,0,0,0,0,sto aspettando mamma fuori scuola ✨✨ http://t.co/Nz7cpRjPjL,['sto aspettando mamma fuori scuola ✨✨ http://t.co/Nz7cpRjPjL'],['descrizione'],"tensor([[-1.7339, -1.6971,  1.2682,  1.0268,  0.2344,  0.0340, -0.1982,  3.3840,
         -0.4480,  1.0109, -0.0478, -0.0072, -1.7979,  1.0673,  0.0609, -1.1520,
         -1.2157, -1.8425, -1.5494,  1.1856,  2.6723,  1.3717, -0.2758]])"
1849,1849,616588068435439616,1,1,0,0,1,0,0,@jodlivo96 Dream Catcher❤ https://t.co/so57TWGOzg se vuoi condividi il video ❤ grazie 😊,['@jodlivo96 Dream Catcher❤ https://t.co/so57TWGOzg se vuoi condividi il video ❤ grazie 😊'],['non risposta'],"tensor([[-1.3805, -1.2078,  1.6879, -0.6798,  0.0775, -0.0952,  0.2106,  1.4849,
          0.0179,  0.9098,  0.1919, -0.8780, -2.3363,  1.9719, -0.6292,  0.8086,
         -0.1196, -1.8826,  0.6159,  1.3407,  1.4865,  1.1603, -0.6260]])"
1850,1850,616933117350309888,0,0,0,0,0,0,0,@Matt_GGWP fallo grazie#Zeeroinmutande,['@Matt_GGWP fallo grazie#Zeeroinmutande'],['commento'],"tensor([[-1.6279, -0.6776,  3.1870, -0.9328, -1.2085,  0.3339,  2.0579, -0.7305,
         -0.2278,  1.9034,  1.7290, -1.1644, -1.7106,  2.8394, -0.0979, -1.2949,
          0.6355, -1.1637, -0.7324,  0.3481,  1.6569, -1.1026, -1.0887]])"
1851,1851,618163286689906690,1,0,0,0,0,0,0,"Gli anni passano e Azzurra man mano aumenta le difficoltà delle attrazioni. Mi è toccata anche Atlantide, per. http://t.co/shIcKmkWAu","['Gli anni passano e Azzurra man mano aumenta le difficoltà delle attrazioni.', ' Mi è toccata anche Atlantide, per. http://t.co/shIcKmkWAu']","['sancire', 'descrizione']","tensor([[-1.6779, -1.3041,  1.9059,  0.6258,  0.5404, -0.6803, -0.3339,  2.4657,
         -0.3537,  1.4778,  0.8316, -0.3399, -0.8867,  1.6756,  0.8917, -1.9206,
         -1.5414, -1.0819, -1.9848, -0.4524,  2.9671, -0.2564,  0.9738]])"
1852,1852,618425633811628032,1,0,1,0,0,1,0,"@Benji_Mascolo amore non stare male,ti porterai dietro tutti i bei momenti passati con ILE.😔❤️","['@Benji_Mascolo amore non stare male,ti porterai dietro tutti i bei momenti passati con ILE.😔❤']",['previsione'],"tensor([[ 0.2120,  0.3321,  1.5463, -1.0250, -1.6711, -0.4703,  0.4520, -1.1977,
         -0.1964,  1.1199,  0.8475, -0.7964,  0.0779,  1.1544, -0.5186, -1.2630,
          0.8769,  3.4818, -0.9633, -1.1886,  0.4153, -1.2679, -0.6817]])"
1853,1853,618786255803957250,1,0,1,0,0,1,0,La Mafia ufficialmente confermata nel comune di Roma. http://t.co/cRzkfJcjBn,['La Mafia ufficialmente confermata nel comune di Roma. http://t.co/cRzkfJcjBn'],['non risposta'],"tensor([[-1.2436, -0.5801,  1.8500,  0.1492,  0.2028, -0.2813, -0.8276,  2.4921,
         -0.7038,  1.1447,  0.2006, -1.0638, -1.1653,  2.5297, -0.7449, -0.3080,
         -2.2856, -0.9269, -1.7624,  1.1262,  2.2327,  1.6403, -0.6006]])"
1854,1854,619215260717850624,1,1,1,0,1,1,0,"La distanza e' il vero nemico degli innamorati, ma è anche la cosa che più delle altre ci fa capire quanto amiamo http://t.co/jbPxV135wz","[""La distanza e' il vero nemico degli innamorati, ma è anche la cosa che più delle altre ci fa capire quanto amiamo"", ' http://t.co/jbPxV135wz']","['conferma', 'ridimensionamento']","tensor([[-0.7422,  0.5604,  0.6624,  1.7125,  1.3001,  0.8865, -0.5798, -0.1131,
         -1.6040,  0.7924,  0.4940,  1.0469, -0.1874,  0.3481,  0.8708, -2.2389,
         -2.1512, -1.1238, -2.7957,  0.2606,  1.5003, -0.5874,  1.2972]])"
1855,1855,619255317247848448,0,0,0,0,0,0,0,"Roma, ascensore bloccato in metrò: nel trasbordo bimbo cade e . - TGCOM http://t.co/Np8QBdKo2p","['Roma, ascensore bloccato in metrò: nel trasbordo bimbo cade e . - TGCOM http://t.co/Np8QBdKo2p']",['descrizione'],"tensor([[-1.3779, -0.4291,  0.8158,  0.3932,  0.6823,  0.2139, -0.4445,  3.7125,
         -0.9526,  0.9112, -0.3051,  0.1257, -1.5564,  1.3089, -0.6321, -1.0895,
         -1.4739, -1.7606, -1.9380,  1.3569,  3.0116,  1.0814, -0.3190]])"
1856,1856,619307835747385344,0,0,0,0,0,0,0,"1 Doppia in affitto, a ragazzi e ragazze [Flickr] - alexeidos posted a photo: via Annunci Gromia per Milano ift.tt. http://t.co/gC7M9btnoc","['1 Doppia in affitto, a ragazzi e ragazze [Flickr] - alexeidos posted a photo: via Annunci Gromia per Milano ift.tt. http://t.co/gC7M9btnoc']",['descrizione'],"tensor([[-1.1102, -0.9644,  1.0494, -0.1631,  0.1747, -0.5965, -0.6787,  3.2722,
          0.2101,  0.8627, -0.3641, -0.3885, -2.0098,  2.2757, -0.8150, -0.2237,
         -0.3333, -1.3564, -0.0440,  1.0966,  1.4092,  1.7441, -0.9756]])"
1857,1857,619467355501035520,0,0,0,0,0,0,0,Quando i pedali della #bici sono ‘#smart’ http://t.co/AyIDexCQMa,['Quando i pedali della #bici sono ‘#smart’ http://t.co/AyIDexCQMa'],['specificazione'],"tensor([[-1.1889,  0.3671,  0.7786,  2.3218,  0.0911, -0.3062, -1.4200,  1.9625,
         -1.0714,  0.2745, -0.5787,  0.8701, -1.2470,  0.5608, -0.9510, -1.0548,
         -1.6865, -1.3301, -1.5791,  0.7659,  1.3670,  3.0466, -0.5184]])"
1858,1858,619595802009300992,1,0,0,0,0,0,0,@TheExtremista vuoto. Ma anche questi sono dettagli ;-)@ricpuglisi,['@TheExtremista vuoto. Ma anche questi sono dettagli ;-)@ricpuglisi'],['contrapposizione'],"tensor([[-1.8209,  0.0390,  1.3293, -0.2819, -1.1925,  2.5857,  0.2259, -0.6591,
         -1.1372,  1.2314,  1.9947, -0.1459, -1.3210,  0.9721,  0.2874, -1.9314,
         -0.2267, -1.1846, -1.8289,  2.2547,  2.0944, -0.2625, -0.1077]])"
1859,1859,619666945638551552,1,1,0,0,1,0,0,"Ordini solo quello che ti serve e quando preferisci, senza scadenze e senza dover fare scorte di magazzino. http://t.co/ft4iQ5ZwN5","['Ordini solo quello che ti serve e quando preferisci, senza scadenze e senza dover fare scorte di magazzino.', ' http://t.co/ft4iQ5ZwN5']","['prescrizione', 'ridimensionamento']","tensor([[-1.2891, -1.9883,  0.6626,  0.0460, -0.6767, -0.1618, -0.5910,  1.1442,
          0.5049,  0.2163, -0.6348, -0.4821, -1.8590,  0.6995, -0.5093, -0.6046,
          2.2955, -0.8118,  1.8523,  1.0990,  1.1157,  1.9843, -0.4970]])"
1860,1860,619785384449474560,1,0,0,0,0,0,0,.@matteograndi @giancalex Diciamo che con moneta nostra il debito non sarebbe un problema (grazie Prodi).,['.@matteograndi @giancalex Diciamo che con moneta nostra il debito non sarebbe un problema (grazie Prodi).'],['opinione'],"tensor([[-1.5729, -0.0805,  1.7733, -0.4956, -0.1131,  0.5850,  0.0583, -0.5808,
         -1.0880,  0.8488,  1.2482, -0.3259,  0.3668,  1.1678,  2.3249, -0.5843,
         -2.5725, -0.3805, -1.6160,  0.1187,  1.5361, -2.3464,  1.5350]])"
1861,1861,619831973163474945,1,1,0,0,1,0,0,@GiusyMaffi grazie cara altrettanto a te e tutti @MTrentini @BiscioneA @ggl68 @rem64 @alex70guzzi @ronaldinha71 @marco7315 @Tot89Tore,['@GiusyMaffi grazie cara altrettanto a te e tutti @MTrentini @BiscioneA @ggl68 @rem64 @alex70guzzi @ronaldinha71 @marco7315 @Tot89Tore'],['non risposta'],"tensor([[-1.5368, -0.8004,  3.0874, -0.6326, -0.5394, -0.0291,  0.5611,  0.2859,
         -0.4715,  2.8012,  1.4981, -0.9089, -1.8349,  3.3615, -0.2111, -1.3396,
         -0.9991, -0.9626, -1.2745, -0.1371,  1.5991, -0.6275, -0.7048]])"
1862,1862,620344943475863552,1,1,0,1,0,0,0,"\Su una scala da 1 a 10 quanto sei pigro?\""\""Dipende.è una scala mobile?\""""","['\\Su una scala da 1 a 10 quanto sei pigro?\\""\\""Dipende.è una scala mobile?\\""""']",['commento'],"tensor([[-1.1324, -1.8501,  2.4195,  0.6217,  1.3005,  0.0629, -0.6940,  1.2996,
         -1.4608,  1.1418,  0.9861, -1.0101, -2.1842,  1.7842,  0.2861,  0.2468,
         -2.1674, -2.3536, -0.8958,  0.0902,  0.6992,  0.6100,  0.9731]])"
1863,1863,621660450749554688,1,0,0,0,0,0,0,Ancora non realizzo che tra una settimana saranno 5 anni.  #GrowingUpADirectioner,['Ancora non realizzo che tra una settimana saranno 5 anni.  #GrowingUpADirectioner'],['commento'],"tensor([[-0.4445, -0.9443,  2.4019, -0.5099, -0.8206, -0.5602,  0.9075,  0.3925,
         -0.4781,  1.3196,  0.2557, -0.7002, -0.3680,  1.6976,  0.6444,  0.0713,
         -0.9977,  0.7236, -1.9273, -0.5366,  1.9336, -1.1735, -0.2591]])"
1864,1864,621951828469620736,0,0,0,0,0,0,0,Ho aggiunto un video a una playlist di @YouTube: http://t.co/jEn63ffUcv IL FATTO DEL 17 LUGLIO,['Ho aggiunto un video a una playlist di @YouTube: http://t.co/jEn63ffUcv IL FATTO DEL 17 LUGLIO'],['ridimensionamento'],"tensor([[-1.2436, -0.6673,  0.8984,  0.4047,  0.2957, -1.1515, -0.7617,  2.5343,
          0.5242,  0.2392, -0.5639, -0.4943, -1.7913,  1.4280, -0.2977, -0.1399,
         -0.7645, -1.4129,  0.0793,  2.4579,  1.4339,  2.5002, -0.4637]])"
1865,1865,622334428442947584,1,1,0,0,1,0,0,@fedefederossi la vita è tutta d'un fiato😍 http://t.co/GxBtuY0NjI,"[""@fedefederossi la vita è tutta d'un fiato😍 http://t.co/GxBtuY0NjI""]",['non risposta'],"tensor([[-1.8271, -1.3130,  2.8187,  0.0560, -0.0130,  0.0233,  0.1788,  0.9360,
         -0.6854,  1.9202,  1.2503, -0.6862, -2.2212,  2.7739,  0.5824, -1.1893,
         -1.0575, -1.7292, -1.8807,  1.0547,  2.4043, -0.1060, -0.2732]])"
1866,1866,622350912456146944,1,1,0,0,1,0,0,"😋💬  .ok  ,  spesa  fatta  e  tutto  al  loro  posto😃💬  .non  cerco  musica , mi  sto  con  voi  ,  così  aspissiamo  di  più  :]","['😋💬  .ok  ,  spesa  fatta  e  tutto  al  loro  posto😃💬  .', 'non  cerco  musica , mi  sto  con  voi  ,  così  aspissiamo  di  più  :]']","['sancire', 'sancire']","tensor([[-2.1645, -0.8192,  2.3872, -0.2126, -1.2265,  0.2902,  1.9571, -0.0078,
          0.6347,  1.5463,  0.9750,  0.3239, -1.3727,  1.6528,  1.6958, -2.2236,
         -0.1838, -1.3880, -1.7377, -0.8033,  3.0461, -1.6091,  0.4198]])"
1867,1867,622541576682774528,1,1,0,0,1,0,0,@clarialonso_ que buenooo italia te ama e siamo felici che ti piace l'italia ♥♥♡ te quierooo,"[""@clarialonso_ que buenooo italia te ama e siamo felici che ti piace l'italia ♥♥♡ te quierooo""]",['commento'],"tensor([[-1.3241, -1.2567,  3.8406, -0.4481, -0.7634,  0.2041,  0.9516, -0.1668,
         -0.2290,  1.9628,  1.9070, -1.2068, -1.7250,  3.4615,  0.3016, -0.8405,
         -1.2822, -1.2573, -1.7262, -0.4257,  1.1288, -1.0849, -0.6228]])"
1868,1868,622552172622966784,1,0,0,0,0,0,0,"e in una cosa ci somigliano: non sappiamo dire di no alle persone, potremmo fare di tutto pur di accontentarle e non deluderle","['e in una cosa ci somigliano: non', ' sappiamo dire di no alle persone, potremmo fare di tutto pur di accontentarle e non deluderle']","['conferma', 'possibilità']","tensor([[-1.1326, -1.5627,  1.4823,  0.8787,  0.3406,  0.2765, -0.1734, -0.6163,
          0.7152,  0.8412,  0.2309,  0.2329,  0.1611,  0.1180,  1.8076, -0.1315,
         -1.5314, -0.7212, -1.3867, -1.1601,  0.8099, -0.7689,  2.1213]])"
1869,1869,622891406072397824,1,1,0,0,1,0,0,@convred mi hanno detto che ci sono anche ragazzi fighi😏,['@convred mi hanno detto che ci sono anche ragazzi fighi😏'],['descrizione'],"tensor([[-2.0640, -0.6322,  1.2368,  1.0625,  0.7999, -0.3322, -0.2654,  1.9847,
          0.0945,  0.6876,  0.1563,  0.2837, -1.2615,  1.0709,  0.7484, -0.5233,
         -0.4665, -1.2757, -1.1185, -0.4850,  1.9480, -0.1181,  0.3794]])"
1870,1870,623024062034522112,0,0,0,0,0,0,0,"#Cellulari e smartphone #10: Sony Xperia Z3 Plus E6553 Smartphone, Nero [Italia] http://t.co/q0n8XCWRPa http://t.co/gdyfYWSCuU","['#Cellulari e smartphone #10: Sony Xperia Z3 Plus E6553 Smartphone, Nero [Italia] http://t.co/q0n8XCWRPa http://t.co/gdyfYWSCuU']",['descrizione'],"tensor([[-0.9791, -0.7854,  1.0400,  0.1321,  0.4983, -0.1697, -0.8018,  3.3477,
         -0.9133,  0.8108, -0.6663, -0.5753, -1.8992,  1.6263, -1.0184,  0.0148,
         -0.9227, -0.8389, -0.8208,  1.9964,  1.5625,  2.6612, -0.9735]])"
1871,1871,623174194734301188,0,0,0,0,0,0,0,#notizie Piovono dollari su Blatter: l’ultima contestazione all’ex padrone della Fifa: Volano le banconote sul. http://t.co/dFRek6rMQT,['#notizie Piovono dollari su Blatter: l’ultima contestazione all’ex padrone della Fifa: Volano le banconote sul. http://t.co/dFRek6rMQT'],['non risposta'],"tensor([[-1.3422, -1.1402,  2.6969, -0.4442, -0.1728,  0.1552, -0.0109,  1.6061,
         -0.5404,  1.8793,  0.7800, -0.7260, -2.1148,  3.4843, -0.0883, -1.2762,
         -1.4441, -1.3716, -1.6341,  0.6738,  2.0918, -0.3076, -0.7286]])"
